suburb,state,postcode,year,month,listings,properties,vr
Box Hill,NSW,2765,2026,7,220,5289,0.0416
Port Macquarie,NSW,2444,2005,1,59,5630,0.0105
Port Macquarie,NSW,2444,2005,2,84,5643,0.0149
Port Macquarie,NSW,2444,2005,3,78,5655,0.0138
Port Macquarie,NSW,2444,2005,4,59,5667,0.0104
Port Macquarie,NSW,2444,2005,5,70,5679,0.0123
Port Macquarie,NSW,2444,2005,6,120,5691,0.0211
Port Macquarie,NSW,2444,2005,7,49,5703,0.0086
Port Macquarie,NSW,2444,2005,8,107,5715,0.0187
Port Macquarie,NSW,2444,2005,9,128,5728,0.0223
Port Macquarie,NSW,2444,2005,10,88,5740,0.0153
Port Macquarie,NSW,2444,2005,11,59,5752,0.0103
Port Macquarie,NSW,2444,2005,12,70,5764,0.0121
Port Macquarie,NSW,2444,2006,1,78,5776,0.0135
Port Macquarie,NSW,2444,2006,2,79,5788,0.0136
Port Macquarie,NSW,2444,2006,3,80,5800,0.0138
Port Macquarie,NSW,2444,2006,4,37,5812,0.0064
Port Macquarie,NSW,2444,2006,5,66,5825,0.0113
Port Macquarie,NSW,2444,2006,6,63,5837,0.0108
Port Macquarie,NSW,2444,2006,7,74,5849,0.0127
Port Macquarie,NSW,2444,2006,8,94,5861,0.0160
Port Macquarie,NSW,2444,2006,9,56,5869,0.0095
Port Macquarie,NSW,2444,2006,10,55,5877,0.0094
Port Macquarie,NSW,2444,2006,11,65,5885,0.0110
Port Macquarie,NSW,2444,2006,12,43,5892,0.0073
Port Macquarie,NSW,2444,2007,1,63,5900,0.0107
Port Macquarie,NSW,2444,2007,2,52,5908,0.0088
Port Macquarie,NSW,2444,2007,3,53,5916,0.0090
Port Macquarie,NSW,2444,2007,4,44,5924,0.0074
Port Macquarie,NSW,2444,2007,5,58,5932,0.0098
Port Macquarie,NSW,2444,2007,6,40,5939,0.0067
Port Macquarie,NSW,2444,2007,7,38,5947,0.0064
Port Macquarie,NSW,2444,2007,8,68,5955,0.0114
Port Macquarie,NSW,2444,2007,9,58,5963,0.0097
Port Macquarie,NSW,2444,2007,10,59,5971,0.0099
Port Macquarie,NSW,2444,2007,11,61,5979,0.0102
Port Macquarie,NSW,2444,2007,12,33,5986,0.0055
Port Macquarie,NSW,2444,2008,1,52,5994,0.0087
Port Macquarie,NSW,2444,2008,2,39,6002,0.0065
Port Macquarie,NSW,2444,2008,3,58,6010,0.0097
Port Macquarie,NSW,2444,2008,4,58,6018,0.0096
Port Macquarie,NSW,2444,2008,5,77,6025,0.0128
Port Macquarie,NSW,2444,2008,6,79,6033,0.0131
Port Macquarie,NSW,2444,2008,7,45,6041,0.0074
Port Macquarie,NSW,2444,2008,8,84,6049,0.0139
Port Macquarie,NSW,2444,2008,9,83,6057,0.0137
Port Macquarie,NSW,2444,2008,10,101,6065,0.0167
Port Macquarie,NSW,2444,2008,11,118,6072,0.0194
Port Macquarie,NSW,2444,2008,12,93,6080,0.0153
Port Macquarie,NSW,2444,2009,1,103,6088,0.0169
Port Macquarie,NSW,2444,2009,2,113,6096,0.0185
Port Macquarie,NSW,2444,2009,3,126,6104,0.0206
Port Macquarie,NSW,2444,2009,4,100,6112,0.0164
Port Macquarie,NSW,2444,2009,5,103,6119,0.0168
Port Macquarie,NSW,2444,2009,6,101,6127,0.0165
Port Macquarie,NSW,2444,2009,7,131,6135,0.0214
Port Macquarie,NSW,2444,2009,8,118,6143,0.0192
Port Macquarie,NSW,2444,2009,9,89,6151,0.0145
Port Macquarie,NSW,2444,2009,10,59,6159,0.0096
Port Macquarie,NSW,2444,2009,11,50,6166,0.0081
Port Macquarie,NSW,2444,2009,12,73,6174,0.0118
Port Macquarie,NSW,2444,2010,1,58,6182,0.0094
Port Macquarie,NSW,2444,2010,2,80,6190,0.0129
Port Macquarie,NSW,2444,2010,3,89,6198,0.0144
Port Macquarie,NSW,2444,2010,4,102,6206,0.0164
Port Macquarie,NSW,2444,2010,5,69,6213,0.0111
Port Macquarie,NSW,2444,2010,6,118,6221,0.0190
Port Macquarie,NSW,2444,2010,7,100,6229,0.0161
Port Macquarie,NSW,2444,2010,8,86,6237,0.0138
Port Macquarie,NSW,2444,2010,9,85,6245,0.0136
Port Macquarie,NSW,2444,2010,10,81,6253,0.0130
Port Macquarie,NSW,2444,2010,11,59,6260,0.0094
Port Macquarie,NSW,2444,2010,12,100,6268,0.0160
Port Macquarie,NSW,2444,2011,1,77,6276,0.0123
Port Macquarie,NSW,2444,2011,2,76,6284,0.0121
Port Macquarie,NSW,2444,2011,3,79,6292,0.0126
Port Macquarie,NSW,2444,2011,4,85,6300,0.0135
Port Macquarie,NSW,2444,2011,5,90,6307,0.0143
Port Macquarie,NSW,2444,2011,6,99,6315,0.0157
Port Macquarie,NSW,2444,2011,7,97,6323,0.0153
Port Macquarie,NSW,2444,2011,8,102,6331,0.0161
Port Macquarie,NSW,2444,2011,9,105,6340,0.0166
Port Macquarie,NSW,2444,2011,10,91,6349,0.0143
Port Macquarie,NSW,2444,2011,11,77,6359,0.0121
Port Macquarie,NSW,2444,2011,12,89,6368,0.0140
Port Macquarie,NSW,2444,2012,1,65,6377,0.0102
Port Macquarie,NSW,2444,2012,2,53,6386,0.0083
Port Macquarie,NSW,2444,2012,3,58,6395,0.0091
Port Macquarie,NSW,2444,2012,4,93,6404,0.0145
Port Macquarie,NSW,2444,2012,5,120,6414,0.0187
Port Macquarie,NSW,2444,2012,6,128,6423,0.0199
Port Macquarie,NSW,2444,2012,7,113,6432,0.0176
Port Macquarie,NSW,2444,2012,8,103,6441,0.0160
Port Macquarie,NSW,2444,2012,9,94,6450,0.0146
Port Macquarie,NSW,2444,2012,10,112,6459,0.0173
Port Macquarie,NSW,2444,2012,11,111,6469,0.0172
Port Macquarie,NSW,2444,2012,12,93,6478,0.0144
Port Macquarie,NSW,2444,2013,1,75,6487,0.0116
Port Macquarie,NSW,2444,2013,2,95,6496,0.0146
Port Macquarie,NSW,2444,2013,3,106,6505,0.0163
Port Macquarie,NSW,2444,2013,4,99,6514,0.0152
Port Macquarie,NSW,2444,2013,5,105,6524,0.0161
Port Macquarie,NSW,2444,2013,6,131,6533,0.0201
Port Macquarie,NSW,2444,2013,7,134,6542,0.0205
Port Macquarie,NSW,2444,2013,8,120,6551,0.0183
Port Macquarie,NSW,2444,2013,9,108,6560,0.0165
Port Macquarie,NSW,2444,2013,10,81,6569,0.0123
Port Macquarie,NSW,2444,2013,11,84,6579,0.0128
Port Macquarie,NSW,2444,2013,12,80,6588,0.0121
Port Macquarie,NSW,2444,2014,1,53,6597,0.0080
Port Macquarie,NSW,2444,2014,2,55,6606,0.0083
Port Macquarie,NSW,2444,2014,3,66,6615,0.0100
Port Macquarie,NSW,2444,2014,4,80,6624,0.0121
Port Macquarie,NSW,2444,2014,5,80,6634,0.0121
Port Macquarie,NSW,2444,2014,6,120,6643,0.0181
Port Macquarie,NSW,2444,2014,7,102,6652,0.0153
Port Macquarie,NSW,2444,2014,8,88,6661,0.0132
Port Macquarie,NSW,2444,2014,9,64,6670,0.0096
Port Macquarie,NSW,2444,2014,10,39,6679,0.0058
Port Macquarie,NSW,2444,2014,11,53,6689,0.0079
Port Macquarie,NSW,2444,2014,12,57,6698,0.0085
Port Macquarie,NSW,2444,2015,1,27,6707,0.0040
Port Macquarie,NSW,2444,2015,2,37,6716,0.0055
Port Macquarie,NSW,2444,2015,3,54,6725,0.0080
Port Macquarie,NSW,2444,2015,4,53,6734,0.0079
Port Macquarie,NSW,2444,2015,5,72,6744,0.0107
Port Macquarie,NSW,2444,2015,6,80,6753,0.0118
Port Macquarie,NSW,2444,2015,7,85,6762,0.0126
Port Macquarie,NSW,2444,2015,8,92,6771,0.0136
Port Macquarie,NSW,2444,2015,9,84,6780,0.0124
Port Macquarie,NSW,2444,2015,10,57,6789,0.0084
Port Macquarie,NSW,2444,2015,11,57,6799,0.0084
Port Macquarie,NSW,2444,2015,12,80,6808,0.0118
Port Macquarie,NSW,2444,2016,1,112,6817,0.0164
Port Macquarie,NSW,2444,2016,2,120,6826,0.0176
Port Macquarie,NSW,2444,2016,3,108,6835,0.0158
Port Macquarie,NSW,2444,2016,4,127,6844,0.0186
Port Macquarie,NSW,2444,2016,5,126,6854,0.0184
Port Macquarie,NSW,2444,2016,6,132,6863,0.0192
Port Macquarie,NSW,2444,2016,7,140,6872,0.0204
Port Macquarie,NSW,2444,2016,8,139,6881,0.0202
Port Macquarie,NSW,2444,2016,9,135,6882,0.0196
Port Macquarie,NSW,2444,2016,10,172,6882,0.0250
Port Macquarie,NSW,2444,2016,11,168,6883,0.0244
Port Macquarie,NSW,2444,2016,12,165,6884,0.0240
Port Macquarie,NSW,2444,2017,1,123,6885,0.0179
Port Macquarie,NSW,2444,2017,2,137,6885,0.0199
Port Macquarie,NSW,2444,2017,3,123,6886,0.0179
Port Macquarie,NSW,2444,2017,4,146,6887,0.0212
Port Macquarie,NSW,2444,2017,5,139,6887,0.0202
Port Macquarie,NSW,2444,2017,6,160,6888,0.0232
Port Macquarie,NSW,2444,2017,7,162,6889,0.0235
Port Macquarie,NSW,2444,2017,8,148,6889,0.0215
Port Macquarie,NSW,2444,2017,9,164,6890,0.0238
Port Macquarie,NSW,2444,2017,10,147,6891,0.0213
Port Macquarie,NSW,2444,2017,11,130,6891,0.0189
Port Macquarie,NSW,2444,2017,12,149,6892,0.0216
Port Macquarie,NSW,2444,2018,1,121,6893,0.0176
Port Macquarie,NSW,2444,2018,2,98,6894,0.0142
Port Macquarie,NSW,2444,2018,3,123,6894,0.0178
Port Macquarie,NSW,2444,2018,4,138,6895,0.0200
Port Macquarie,NSW,2444,2018,5,133,6896,0.0193
Port Macquarie,NSW,2444,2018,6,169,6896,0.0245
Port Macquarie,NSW,2444,2018,7,176,6897,0.0255
Port Macquarie,NSW,2444,2018,8,148,6898,0.0215
Port Macquarie,NSW,2444,2018,9,152,6899,0.0220
Port Macquarie,NSW,2444,2018,10,126,6899,0.0183
Port Macquarie,NSW,2444,2018,11,125,6900,0.0181
Port Macquarie,NSW,2444,2018,12,149,6901,0.0216
Port Macquarie,NSW,2444,2019,1,130,6901,0.0188
Port Macquarie,NSW,2444,2019,2,148,6902,0.0214
Port Macquarie,NSW,2444,2019,3,139,6903,0.0201
Port Macquarie,NSW,2444,2019,4,174,6903,0.0252
Port Macquarie,NSW,2444,2019,5,138,6904,0.0200
Port Macquarie,NSW,2444,2019,6,171,6905,0.0248
Port Macquarie,NSW,2444,2019,7,171,6905,0.0248
Port Macquarie,NSW,2444,2019,8,155,6906,0.0224
Port Macquarie,NSW,2444,2019,9,151,6907,0.0219
Port Macquarie,NSW,2444,2019,10,128,6908,0.0185
Port Macquarie,NSW,2444,2019,11,148,6908,0.0214
Port Macquarie,NSW,2444,2019,12,157,6909,0.0227
Port Macquarie,NSW,2444,2020,1,100,6910,0.0145
Port Macquarie,NSW,2444,2020,2,73,6910,0.0106
Port Macquarie,NSW,2444,2020,3,87,6911,0.0126
Port Macquarie,NSW,2444,2020,4,149,6912,0.0216
Port Macquarie,NSW,2444,2020,5,136,6912,0.0197
Port Macquarie,NSW,2444,2020,6,76,6913,0.0110
Port Macquarie,NSW,2444,2020,7,32,6914,0.0046
Port Macquarie,NSW,2444,2020,8,32,6915,0.0046
Port Macquarie,NSW,2444,2020,9,20,6915,0.0029
Port Macquarie,NSW,2444,2020,10,17,6916,0.0025
Port Macquarie,NSW,2444,2020,11,15,6917,0.0022
Port Macquarie,NSW,2444,2020,12,13,6917,0.0019
Port Macquarie,NSW,2444,2021,1,19,6918,0.0027
Port Macquarie,NSW,2444,2021,2,23,6919,0.0033
Port Macquarie,NSW,2444,2021,3,38,6919,0.0055
Port Macquarie,NSW,2444,2021,4,24,6920,0.0035
Port Macquarie,NSW,2444,2021,5,32,6921,0.0046
Port Macquarie,NSW,2444,2021,6,32,6922,0.0046
Port Macquarie,NSW,2444,2021,7,26,6922,0.0038
Port Macquarie,NSW,2444,2021,8,16,6923,0.0023
Port Macquarie,NSW,2444,2021,9,23,6924,0.0033
Port Macquarie,NSW,2444,2021,10,14,6924,0.0020
Port Macquarie,NSW,2444,2021,11,10,6925,0.0014
Port Macquarie,NSW,2444,2021,12,27,6926,0.0039
Port Macquarie,NSW,2444,2022,1,22,6927,0.0032
Port Macquarie,NSW,2444,2022,2,34,6927,0.0049
Port Macquarie,NSW,2444,2022,3,29,6928,0.0042
Port Macquarie,NSW,2444,2022,4,68,6929,0.0098
Port Macquarie,NSW,2444,2022,5,54,6929,0.0078
Port Macquarie,NSW,2444,2022,6,57,6930,0.0082
Port Macquarie,NSW,2444,2022,7,46,6931,0.0066
Port Macquarie,NSW,2444,2022,8,47,6931,0.0068
Port Macquarie,NSW,2444,2022,9,42,6932,0.0061
Port Macquarie,NSW,2444,2022,10,36,6933,0.0052
Port Macquarie,NSW,2444,2022,11,44,6933,0.0063
Port Macquarie,NSW,2444,2022,12,52,6934,0.0075
Port Macquarie,NSW,2444,2023,1,48,6935,0.0069
Port Macquarie,NSW,2444,2023,2,68,6936,0.0098
Port Macquarie,NSW,2444,2023,3,70,6936,0.0101
Port Macquarie,NSW,2444,2023,4,85,6937,0.0123
Port Macquarie,NSW,2444,2023,5,86,6938,0.0124
Port Macquarie,NSW,2444,2023,6,69,6938,0.0099
Port Macquarie,NSW,2444,2023,7,83,6939,0.0120
Port Macquarie,NSW,2444,2023,8,52,6940,0.0075
Port Macquarie,NSW,2444,2023,9,40,6940,0.0058
Port Macquarie,NSW,2444,2023,10,43,6941,0.0062
Port Macquarie,NSW,2444,2023,11,48,6942,0.0069
Port Macquarie,NSW,2444,2023,12,85,6943,0.0122
Port Macquarie,NSW,2444,2024,1,59,6943,0.0085
Port Macquarie,NSW,2444,2024,2,50,6944,0.0072
Port Macquarie,NSW,2444,2024,3,57,6945,0.0082
Port Macquarie,NSW,2444,2024,4,46,6945,0.0066
Port Macquarie,NSW,2444,2024,5,36,6946,0.0052
Port Macquarie,NSW,2444,2024,6,61,6947,0.0088
Port Macquarie,NSW,2444,2024,7,58,6947,0.0083
Port Macquarie,NSW,2444,2024,8,52,6948,0.0075
Port Macquarie,NSW,2444,2024,9,39,6949,0.0056
Port Macquarie,NSW,2444,2024,10,23,6950,0.0033
Port Macquarie,NSW,2444,2024,11,33,6950,0.0047
Port Macquarie,NSW,2444,2024,12,55,6951,0.0079
Port Macquarie,NSW,2444,2025,1,33,6952,0.0047
Port Macquarie,NSW,2444,2025,2,29,6952,0.0042
Port Macquarie,NSW,2444,2025,3,34,6953,0.0049
Port Macquarie,NSW,2444,2025,4,52,6954,0.0075
Port Macquarie,NSW,2444,2025,5,36,6955,0.0052
Port Macquarie,NSW,2444,2025,6,40,6955,0.0058
Port Macquarie,NSW,2444,2025,7,35,6956,0.0050
Port Macquarie,NSW,2444,2025,8,31,6957,0.0045
Port Macquarie,NSW,2444,2025,9,25,6957,0.0036
Port Macquarie,NSW,2444,2025,10,23,6958,0.0033
Port Macquarie,NSW,2444,2025,11,25,6959,0.0036
Port Macquarie,NSW,2444,2025,12,47,6959,0.0068
Port Macquarie,NSW,2444,2026,1,43,6960,0.0062
Port Macquarie,NSW,2444,2026,2,54,6961,0.0078
Port Macquarie,NSW,2444,2026,3,53,6961,0.0076
Port Macquarie,NSW,2444,2026,4,47,6962,0.0068
Port Macquarie,NSW,2444,2026,5,67,6963,0.0096
Port Macquarie,NSW,2444,2026,6,70,6964,0.0101
Port Macquarie,NSW,2444,2026,7,78,6964,0.0112
Schofields,NSW,2762,2005,1,6,317,0.0189
Schofields,NSW,2762,2005,2,3,317,0.0095
Schofields,NSW,2762,2005,3,11,317,0.0347
Schofields,NSW,2762,2005,4,8,317,0.0252
Schofields,NSW,2762,2005,5,6,317,0.0189
Schofields,NSW,2762,2005,6,11,317,0.0347
Schofields,NSW,2762,2005,7,8,317,0.0252
Schofields,NSW,2762,2005,8,4,317,0.0126
Schofields,NSW,2762,2005,9,6,317,0.0189
Schofields,NSW,2762,2005,10,10,318,0.0314
Schofields,NSW,2762,2005,11,7,318,0.0220
Schofields,NSW,2762,2005,12,8,318,0.0252
Schofields,NSW,2762,2006,1,6,318,0.0189
Schofields,NSW,2762,2006,2,8,318,0.0252
Schofields,NSW,2762,2006,3,11,318,0.0346
Schofields,NSW,2762,2006,4,6,318,0.0189
Schofields,NSW,2762,2006,5,8,318,0.0252
Schofields,NSW,2762,2006,6,8,318,0.0252
Schofields,NSW,2762,2006,7,5,318,0.0157
Schofields,NSW,2762,2006,8,4,318,0.0126
Schofields,NSW,2762,2006,9,5,318,0.0157
Schofields,NSW,2762,2006,10,7,318,0.0220
Schofields,NSW,2762,2006,11,8,318,0.0252
Schofields,NSW,2762,2006,12,2,318,0.0063
Schofields,NSW,2762,2007,1,5,318,0.0157
Schofields,NSW,2762,2007,2,3,318,0.0094
Schofields,NSW,2762,2007,3,3,318,0.0094
Schofields,NSW,2762,2007,4,3,318,0.0094
Schofields,NSW,2762,2007,5,6,318,0.0189
Schofields,NSW,2762,2007,6,1,318,0.0031
Schofields,NSW,2762,2007,7,8,318,0.0252
Schofields,NSW,2762,2007,8,8,318,0.0252
Schofields,NSW,2762,2007,9,4,318,0.0126
Schofields,NSW,2762,2007,10,4,318,0.0126
Schofields,NSW,2762,2007,11,2,318,0.0063
Schofields,NSW,2762,2007,12,6,317,0.0189
Schofields,NSW,2762,2008,1,4,317,0.0126
Schofields,NSW,2762,2008,2,4,317,0.0126
Schofields,NSW,2762,2008,3,2,317,0.0063
Schofields,NSW,2762,2008,4,4,317,0.0126
Schofields,NSW,2762,2008,5,6,317,0.0189
Schofields,NSW,2762,2008,6,5,317,0.0158
Schofields,NSW,2762,2008,7,4,317,0.0126
Schofields,NSW,2762,2008,8,3,317,0.0095
Schofields,NSW,2762,2008,9,3,317,0.0095
Schofields,NSW,2762,2008,10,5,317,0.0158
Schofields,NSW,2762,2008,11,5,317,0.0158
Schofields,NSW,2762,2008,12,2,317,0.0063
Schofields,NSW,2762,2009,1,2,317,0.0063
Schofields,NSW,2762,2009,2,4,317,0.0126
Schofields,NSW,2762,2009,3,6,317,0.0189
Schofields,NSW,2762,2009,4,3,317,0.0095
Schofields,NSW,2762,2009,5,4,317,0.0126
Schofields,NSW,2762,2009,6,4,317,0.0126
Schofields,NSW,2762,2009,7,3,317,0.0095
Schofields,NSW,2762,2009,8,6,317,0.0189
Schofields,NSW,2762,2009,9,4,317,0.0126
Schofields,NSW,2762,2009,10,2,317,0.0063
Schofields,NSW,2762,2009,11,3,317,0.0095
Schofields,NSW,2762,2009,12,2,317,0.0063
Schofields,NSW,2762,2010,1,3,317,0.0095
Schofields,NSW,2762,2010,2,2,317,0.0063
Schofields,NSW,2762,2010,3,3,317,0.0095
Schofields,NSW,2762,2010,4,5,317,0.0158
Schofields,NSW,2762,2010,5,2,316,0.0063
Schofields,NSW,2762,2010,6,4,316,0.0127
Schofields,NSW,2762,2010,7,7,316,0.0222
Schofields,NSW,2762,2010,8,6,316,0.0190
Schofields,NSW,2762,2010,9,2,316,0.0063
Schofields,NSW,2762,2010,10,2,316,0.0063
Schofields,NSW,2762,2010,11,5,316,0.0158
Schofields,NSW,2762,2010,12,6,316,0.0190
Schofields,NSW,2762,2011,1,5,316,0.0158
Schofields,NSW,2762,2011,2,1,316,0.0032
Schofields,NSW,2762,2011,3,2,316,0.0063
Schofields,NSW,2762,2011,4,6,316,0.0190
Schofields,NSW,2762,2011,5,3,316,0.0095
Schofields,NSW,2762,2011,6,4,316,0.0127
Schofields,NSW,2762,2011,7,7,316,0.0222
Schofields,NSW,2762,2011,8,6,316,0.0190
Schofields,NSW,2762,2011,9,10,318,0.0314
Schofields,NSW,2762,2011,10,6,320,0.0188
Schofields,NSW,2762,2011,11,7,323,0.0217
Schofields,NSW,2762,2011,12,4,325,0.0123
Schofields,NSW,2762,2012,1,3,327,0.0092
Schofields,NSW,2762,2012,2,1,329,0.0030
Schofields,NSW,2762,2012,3,10,332,0.0301
Schofields,NSW,2762,2012,4,11,334,0.0329
Schofields,NSW,2762,2012,5,7,336,0.0208
Schofields,NSW,2762,2012,6,7,338,0.0207
Schofields,NSW,2762,2012,7,8,340,0.0235
Schofields,NSW,2762,2012,8,7,343,0.0204
Schofields,NSW,2762,2012,9,3,345,0.0087
Schofields,NSW,2762,2012,10,6,347,0.0173
Schofields,NSW,2762,2012,11,6,349,0.0172
Schofields,NSW,2762,2012,12,5,351,0.0142
Schofields,NSW,2762,2013,1,4,354,0.0113
Schofields,NSW,2762,2013,2,3,356,0.0084
Schofields,NSW,2762,2013,3,6,358,0.0168
Schofields,NSW,2762,2013,4,6,360,0.0167
Schofields,NSW,2762,2013,5,7,363,0.0193
Schofields,NSW,2762,2013,6,7,365,0.0192
Schofields,NSW,2762,2013,7,11,367,0.0300
Schofields,NSW,2762,2013,8,8,369,0.0217
Schofields,NSW,2762,2013,9,8,371,0.0216
Schofields,NSW,2762,2013,10,6,374,0.0160
Schofields,NSW,2762,2013,11,5,376,0.0133
Schofields,NSW,2762,2013,12,6,378,0.0159
Schofields,NSW,2762,2014,1,7,380,0.0184
Schofields,NSW,2762,2014,2,6,382,0.0157
Schofields,NSW,2762,2014,3,4,385,0.0104
Schofields,NSW,2762,2014,4,6,387,0.0155
Schofields,NSW,2762,2014,5,4,389,0.0103
Schofields,NSW,2762,2014,6,5,391,0.0128
Schofields,NSW,2762,2014,7,9,394,0.0228
Schofields,NSW,2762,2014,8,5,396,0.0126
Schofields,NSW,2762,2014,9,9,398,0.0226
Schofields,NSW,2762,2014,10,8,400,0.0200
Schofields,NSW,2762,2014,11,11,402,0.0274
Schofields,NSW,2762,2014,12,16,405,0.0395
Schofields,NSW,2762,2015,1,10,407,0.0246
Schofields,NSW,2762,2015,2,10,409,0.0244
Schofields,NSW,2762,2015,3,10,411,0.0243
Schofields,NSW,2762,2015,4,21,414,0.0507
Schofields,NSW,2762,2015,5,20,416,0.0481
Schofields,NSW,2762,2015,6,17,418,0.0407
Schofields,NSW,2762,2015,7,21,420,0.0500
Schofields,NSW,2762,2015,8,20,422,0.0474
Schofields,NSW,2762,2015,9,27,425,0.0635
Schofields,NSW,2762,2015,10,21,427,0.0492
Schofields,NSW,2762,2015,11,23,429,0.0536
Schofields,NSW,2762,2015,12,31,431,0.0719
Schofields,NSW,2762,2016,1,33,433,0.0762
Schofields,NSW,2762,2016,2,27,436,0.0619
Schofields,NSW,2762,2016,3,22,438,0.0502
Schofields,NSW,2762,2016,4,25,440,0.0568
Schofields,NSW,2762,2016,5,26,442,0.0588
Schofields,NSW,2762,2016,6,38,445,0.0854
Schofields,NSW,2762,2016,7,32,447,0.0716
Schofields,NSW,2762,2016,8,20,449,0.0445
Schofields,NSW,2762,2016,9,17,480,0.0354
Schofields,NSW,2762,2016,10,26,511,0.0509
Schofields,NSW,2762,2016,11,26,542,0.0480
Schofields,NSW,2762,2016,12,64,574,0.1115
Schofields,NSW,2762,2017,1,50,605,0.0826
Schofields,NSW,2762,2017,2,67,636,0.1053
Schofields,NSW,2762,2017,3,59,667,0.0885
Schofields,NSW,2762,2017,4,51,698,0.0731
Schofields,NSW,2762,2017,5,64,729,0.0878
Schofields,NSW,2762,2017,6,69,760,0.0908
Schofields,NSW,2762,2017,7,74,791,0.0936
Schofields,NSW,2762,2017,8,51,823,0.0620
Schofields,NSW,2762,2017,9,58,854,0.0679
Schofields,NSW,2762,2017,10,71,885,0.0802
Schofields,NSW,2762,2017,11,67,916,0.0731
Schofields,NSW,2762,2017,12,98,947,0.1035
Schofields,NSW,2762,2018,1,100,978,0.1022
Schofields,NSW,2762,2018,2,96,1009,0.0951
Schofields,NSW,2762,2018,3,125,1041,0.1201
Schofields,NSW,2762,2018,4,137,1072,0.1278
Schofields,NSW,2762,2018,5,131,1103,0.1188
Schofields,NSW,2762,2018,6,138,1134,0.1217
Schofields,NSW,2762,2018,7,139,1165,0.1193
Schofields,NSW,2762,2018,8,132,1196,0.1104
Schofields,NSW,2762,2018,9,126,1227,0.1027
Schofields,NSW,2762,2018,10,136,1258,0.1081
Schofields,NSW,2762,2018,11,154,1290,0.1194
Schofields,NSW,2762,2018,12,190,1321,0.1438
Schofields,NSW,2762,2019,1,148,1352,0.1095
Schofields,NSW,2762,2019,2,165,1383,0.1193
Schofields,NSW,2762,2019,3,149,1414,0.1054
Schofields,NSW,2762,2019,4,159,1445,0.1100
Schofields,NSW,2762,2019,5,161,1476,0.1091
Schofields,NSW,2762,2019,6,153,1508,0.1015
Schofields,NSW,2762,2019,7,122,1539,0.0793
Schofields,NSW,2762,2019,8,97,1570,0.0618
Schofields,NSW,2762,2019,9,89,1601,0.0556
Schofields,NSW,2762,2019,10,83,1632,0.0509
Schofields,NSW,2762,2019,11,93,1663,0.0559
Schofields,NSW,2762,2019,12,100,1694,0.0590
Schofields,NSW,2762,2020,1,88,1725,0.0510
Schofields,NSW,2762,2020,2,90,1757,0.0512
Schofields,NSW,2762,2020,3,72,1788,0.0403
Schofields,NSW,2762,2020,4,82,1819,0.0451
Schofields,NSW,2762,2020,5,81,1850,0.0438
Schofields,NSW,2762,2020,6,63,1881,0.0335
Schofields,NSW,2762,2020,7,38,1912,0.0199
Schofields,NSW,2762,2020,8,42,1943,0.0216
Schofields,NSW,2762,2020,9,44,1975,0.0223
Schofields,NSW,2762,2020,10,48,2006,0.0239
Schofields,NSW,2762,2020,11,72,2037,0.0353
Schofields,NSW,2762,2020,12,76,2068,0.0368
Schofields,NSW,2762,2021,1,46,2099,0.0219
Schofields,NSW,2762,2021,2,43,2130,0.0202
Schofields,NSW,2762,2021,3,59,2161,0.0273
Schofields,NSW,2762,2021,4,78,2192,0.0356
Schofields,NSW,2762,2021,5,77,2224,0.0346
Schofields,NSW,2762,2021,6,71,2255,0.0315
Schofields,NSW,2762,2021,7,63,2286,0.0276
Schofields,NSW,2762,2021,8,70,2317,0.0302
Schofields,NSW,2762,2021,9,65,2348,0.0277
Schofields,NSW,2762,2021,10,59,2379,0.0248
Schofields,NSW,2762,2021,11,49,2410,0.0203
Schofields,NSW,2762,2021,12,61,2442,0.0250
Schofields,NSW,2762,2022,1,54,2473,0.0218
Schofields,NSW,2762,2022,2,63,2504,0.0252
Schofields,NSW,2762,2022,3,66,2535,0.0260
Schofields,NSW,2762,2022,4,71,2566,0.0277
Schofields,NSW,2762,2022,5,49,2597,0.0189
Schofields,NSW,2762,2022,6,54,2628,0.0205
Schofields,NSW,2762,2022,7,61,2659,0.0229
Schofields,NSW,2762,2022,8,68,2691,0.0253
Schofields,NSW,2762,2022,9,79,2722,0.0290
Schofields,NSW,2762,2022,10,83,2753,0.0301
Schofields,NSW,2762,2022,11,103,2784,0.0370
Schofields,NSW,2762,2022,12,115,2815,0.0409
Schofields,NSW,2762,2023,1,78,2846,0.0274
Schofields,NSW,2762,2023,2,77,2877,0.0268
Schofields,NSW,2762,2023,3,71,2909,0.0244
Schofields,NSW,2762,2023,4,56,2940,0.0190
Schofields,NSW,2762,2023,5,42,2971,0.0141
Schofields,NSW,2762,2023,6,52,3002,0.0173
Schofields,NSW,2762,2023,7,54,3033,0.0178
Schofields,NSW,2762,2023,8,58,3064,0.0189
Schofields,NSW,2762,2023,9,64,3095,0.0207
Schofields,NSW,2762,2023,10,71,3126,0.0227
Schofields,NSW,2762,2023,11,97,3158,0.0307
Schofields,NSW,2762,2023,12,117,3189,0.0367
Schofields,NSW,2762,2024,1,91,3220,0.0283
Schofields,NSW,2762,2024,2,78,3251,0.0240
Schofields,NSW,2762,2024,3,61,3282,0.0186
Schofields,NSW,2762,2024,4,67,3313,0.0202
Schofields,NSW,2762,2024,5,57,3344,0.0170
Schofields,NSW,2762,2024,6,57,3376,0.0169
