suburb,state,postcode,domain_slug,property_category,bedrooms,median_sold_price,days_on_market,auction_clearance_rate,number_sold,median_rent_price,rental_yield_pct,entry_level_price,luxury_level_price
Weston,NSW,2326,weston-nsw-2326,Unit,3,0,0,0,1,0,,0,0
Batehaven,NSW,2536,batehaven-nsw-2536,House,2,200000,67,0,19,450,11.7,55000,953000
Batehaven,NSW,2536,batehaven-nsw-2536,House,3,765000,81,0,25,580,3.94,556000,993600
Batehaven,NSW,2536,batehaven-nsw-2536,House,4,822500,45,0,16,670,4.24,722500,1356250
Batehaven,NSW,2536,batehaven-nsw-2536,House,5,0,0,0,3,0,,0,0
Batehaven,NSW,2536,batehaven-nsw-2536,Unit,1,0,0,0,7,0,,0,0
Batehaven,NSW,2536,batehaven-nsw-2536,Unit,2,495000,82,0,24,450,4.73,291500,617200
Batehaven,NSW,2536,batehaven-nsw-2536,Unit,3,0,0,0,9,0,,0,0
Beacon Hill,NSW,2100,beacon-hill-nsw-2100,House,2,0,0,0,3,0,,0,0
Beacon Hill,NSW,2100,beacon-hill-nsw-2100,House,3,2219000,0,0.6666666666666666,22,1250,2.93,1882500,2773750
Beacon Hill,NSW,2100,beacon-hill-nsw-2100,House,4,2385000,30,0.7,36,1495,3.26,1970000,3018750
Beacon Hill,NSW,2100,beacon-hill-nsw-2100,House,5,2782500,0,0.5,18,1790,3.35,2336500,4615500
Beacon Hill,NSW,2100,beacon-hill-nsw-2100,Unit,1,0,0,0,0,510,,0,0
Beacon Hill,NSW,2100,beacon-hill-nsw-2100,Unit,2,0,0,0,0,0,,0,0
Beacon Hill,NSW,2100,beacon-hill-nsw-2100,Unit,3,0,0,0,1,0,,0,0
Bondi,NSW,2026,bondi-nsw-2026,House,2,0,0,0,2,1310,,0,0
Bondi,NSW,2026,bondi-nsw-2026,House,3,4050000,0,0.6842105263157895,17,1800,2.31,2460000,5133000
Bondi,NSW,2026,bondi-nsw-2026,House,4,5200000,0,0.5294117647058824,17,2450,2.45,2834000,7345000
Bondi,NSW,2026,bondi-nsw-2026,House,5,0,0,0,6,0,,0,0
Bondi,NSW,2026,bondi-nsw-2026,Unit,1,1050000,0,0.8823529411764706,25,850,4.21,569000,1320000
Bondi,NSW,2026,bondi-nsw-2026,Unit,2,1500000,36,0.7023809523809523,98,1100,3.81,1032000,2457500
Bondi,NSW,2026,bondi-nsw-2026,Unit,3,2205000,0,0.5714285714285714,27,1600,3.77,1363000,2896800
Bonnyrigg,NSW,2177,bonnyrigg-nsw-2177,House,2,0,0,0,1,580,,0,0
Bonnyrigg,NSW,2177,bonnyrigg-nsw-2177,House,3,1192500,24,0,18,685,2.99,963550,1383000
Bonnyrigg,NSW,2177,bonnyrigg-nsw-2177,House,4,1271500,0,0.46153846153846156,19,885,3.62,920000,1618000
Bonnyrigg,NSW,2177,bonnyrigg-nsw-2177,House,5,0,0,0,1,0,,0,0
Bonnyrigg,NSW,2177,bonnyrigg-nsw-2177,Unit,1,0,0,0,2,0,,0,0
Bonnyrigg,NSW,2177,bonnyrigg-nsw-2177,Unit,2,0,0,0,9,580,,0,0
Bonnyrigg,NSW,2177,bonnyrigg-nsw-2177,Unit,3,0,0,0,2,0,,0,0
Braemar,NSW,2575,braemar-nsw-2575,House,2,0,0,0,0,0,,0,0
Braemar,NSW,2575,braemar-nsw-2575,House,3,0,0,0,5,0,,0,0
Braemar,NSW,2575,braemar-nsw-2575,House,4,965000,59,0,14,800,4.31,923775,1075775
Braemar,NSW,2575,braemar-nsw-2575,House,5,0,0,0,4,0,,0,0
Broadmeadow,NSW,2292,broadmeadow-nsw-2292,House,2,0,0,0,8,0,,0,0
Broadmeadow,NSW,2292,broadmeadow-nsw-2292,House,3,1247500,0,0,10,750,3.13,827000,1611000
Broadmeadow,NSW,2292,broadmeadow-nsw-2292,House,4,0,0,0,8,0,,0,0
Broadmeadow,NSW,2292,broadmeadow-nsw-2292,House,5,0,0,0,2,0,,0,0
Broadmeadow,NSW,2292,broadmeadow-nsw-2292,Unit,1,0,0,0,7,430,,0,0
Broadmeadow,NSW,2292,broadmeadow-nsw-2292,Unit,2,802500,0,0,14,720,4.67,689250,910000
Broadmeadow,NSW,2292,broadmeadow-nsw-2292,Unit,3,0,0,0,1,0,,0,0
Camden South,NSW,2570,camden-south-nsw-2570,House,2,0,0,0,3,0,,0,0
Camden South,NSW,2570,camden-south-nsw-2570,House,3,1020000,11,0,31,700,3.57,817500,1292500
Camden South,NSW,2570,camden-south-nsw-2570,House,4,1337500,16,0,26,780,3.03,1038750,1648125
Camden South,NSW,2570,camden-south-nsw-2570,House,5,0,0,0,8,0,,0,0
Camden South,NSW,2570,camden-south-nsw-2570,Unit,1,0,0,0,1,0,,0,0
Camden South,NSW,2570,camden-south-nsw-2570,Unit,2,0,0,0,3,0,,0,0
Camden South,NSW,2570,camden-south-nsw-2570,Unit,3,0,0,0,1,0,,0,0
Carnes Hill,NSW,2171,carnes-hill-nsw-2171,House,2,0,0,0,0,0,,0,0
Carnes Hill,NSW,2171,carnes-hill-nsw-2171,House,3,0,0,0,2,0,,0,0
Carnes Hill,NSW,2171,carnes-hill-nsw-2171,House,4,1360000,0,0.5833333333333334,11,875,3.35,1262500,1737500
Carnes Hill,NSW,2171,carnes-hill-nsw-2171,House,5,0,0,0,7,0,,0,0
Clovelly,NSW,2031,clovelly-nsw-2031,House,2,0,0,0,5,0,,0,0
Clovelly,NSW,2031,clovelly-nsw-2031,House,3,5030000,0,0,10,1850,1.91,2790000,8384000
Clovelly,NSW,2031,clovelly-nsw-2031,House,4,6650000,0,0.7368421052631579,23,2500,1.95,4232000,12290000
Clovelly,NSW,2031,clovelly-nsw-2031,House,5,0,0,0.5384615384615384,9,0,,0,0
Clovelly,NSW,2031,clovelly-nsw-2031,Unit,1,0,0,0,10,830,,0,0
Clovelly,NSW,2031,clovelly-nsw-2031,Unit,2,1800000,0,0.5555555555555556,28,1100,3.18,1400000,3118750
Clovelly,NSW,2031,clovelly-nsw-2031,Unit,3,0,0,0,4,1550,,0,0
East Branxton,NSW,2335,east-branxton-nsw-2335,House,2,0,0,0,2,0,,0,0
East Branxton,NSW,2335,east-branxton-nsw-2335,House,3,755000,11,0,20,590,4.06,616000,805500
East Branxton,NSW,2335,east-branxton-nsw-2335,House,4,870000,22,0,17,700,4.18,739000,1079000
East Branxton,NSW,2335,east-branxton-nsw-2335,House,5,0,0,0,4,0,,0,0
East Branxton,NSW,2335,east-branxton-nsw-2335,Unit,1,0,0,0,0,0,,0,0
East Branxton,NSW,2335,east-branxton-nsw-2335,Unit,2,0,0,0,0,0,,0,0
East Branxton,NSW,2335,east-branxton-nsw-2335,Unit,3,0,0,0,1,0,,0,0
Greta,NSW,2334,greta-nsw-2334,House,2,0,0,0,4,500,,0,0
Greta,NSW,2334,greta-nsw-2334,House,3,742550,16,0,28,580,4.06,626500,866700
Greta,NSW,2334,greta-nsw-2334,House,4,920000,26,0,28,660,3.73,736000,1358000
Greta,NSW,2334,greta-nsw-2334,House,5,0,0,0,2,0,,0,0
Greta,NSW,2334,greta-nsw-2334,Unit,1,0,0,0,0,0,,0,0
Greta,NSW,2334,greta-nsw-2334,Unit,2,0,0,0,0,0,,0,0
Greta,NSW,2334,greta-nsw-2334,Unit,3,0,0,0,0,0,,0,0
Hamilton East,NSW,2303,hamilton-east-nsw-2303,House,2,0,0,0,3,0,,0,0
Hamilton East,NSW,2303,hamilton-east-nsw-2303,House,3,0,0,0,7,0,,0,0
Hamilton East,NSW,2303,hamilton-east-nsw-2303,House,4,0,0,0,8,0,,0,0
Hamilton East,NSW,2303,hamilton-east-nsw-2303,House,5,0,0,0,2,0,,0,0
Hamilton East,NSW,2303,hamilton-east-nsw-2303,Unit,1,0,0,0,0,0,,0,0
Hamilton East,NSW,2303,hamilton-east-nsw-2303,Unit,2,0,0,0,1,0,,0,0
Hamilton East,NSW,2303,hamilton-east-nsw-2303,Unit,3,0,0,0,0,0,,0,0
Killarney Heights,NSW,2087,killarney-heights-nsw-2087,House,2,0,0,0,0,0,,0,0
Killarney Heights,NSW,2087,killarney-heights-nsw-2087,House,3,2375000,0,0,11,1350,2.96,1977500,3625000
Killarney Heights,NSW,2087,killarney-heights-nsw-2087,House,4,2800000,25,0.5185185185185185,25,1650,3.06,2335000,3330000
Killarney Heights,NSW,2087,killarney-heights-nsw-2087,House,5,2930000,0,0.7777777777777778,17,1850,3.28,2599000,3800000
Killarney Heights,NSW,2087,killarney-heights-nsw-2087,Unit,1,0,0,0,0,0,,0,0
Killarney Heights,NSW,2087,killarney-heights-nsw-2087,Unit,2,0,0,0,0,0,,0,0
Killarney Heights,NSW,2087,killarney-heights-nsw-2087,Unit,3,0,0,0,0,0,,0,0
Newtown,NSW,2042,newtown-nsw-2042,House,2,1700000,38,0.7424242424242424,67,885,2.71,1360500,2035000
Newtown,NSW,2042,newtown-nsw-2042,House,3,2200000,41,0.7123287671232876,74,1250,2.95,1541250,3016550
Newtown,NSW,2042,newtown-nsw-2042,House,4,2550000,0,0.7083333333333334,27,1550,3.16,1825000,4304000
Newtown,NSW,2042,newtown-nsw-2042,House,5,0,0,0,3,0,,0,0
Newtown,NSW,2042,newtown-nsw-2042,Unit,1,720000,38,0.6222222222222222,56,650,4.69,487500,863250
Newtown,NSW,2042,newtown-nsw-2042,Unit,2,1200000,43,0.8064516129032258,48,850,3.68,922900,1463500
Newtown,NSW,2042,newtown-nsw-2042,Unit,3,0,0,0,3,1000,,0,0
Niagara Park,NSW,2250,niagara-park-nsw-2250,House,2,0,0,0,0,0,,0,0
Niagara Park,NSW,2250,niagara-park-nsw-2250,House,3,873000,20,0,22,683,4.07,730000,1051000
Niagara Park,NSW,2250,niagara-park-nsw-2250,House,4,1100000,15,0,11,830,3.92,832500,1375000
Niagara Park,NSW,2250,niagara-park-nsw-2250,House,5,0,0,0,5,0,,0,0
Portland,NSW,2847,portland-nsw-2847,House,2,400000,57,0,12,0,,372750,746250
Portland,NSW,2847,portland-nsw-2847,House,3,550000,71,0,23,0,,288000,1098500
Portland,NSW,2847,portland-nsw-2847,House,4,597500,0,0,12,0,,532750,2170250
Portland,NSW,2847,portland-nsw-2847,House,5,0,0,0,5,0,,0,0
Rodd Point,NSW,2046,rodd-point-nsw-2046,House,2,0,0,0,2,0,,0,0
Rodd Point,NSW,2046,rodd-point-nsw-2046,House,3,0,0,0,9,0,,0,0
Rodd Point,NSW,2046,rodd-point-nsw-2046,House,4,4125000,0,0.35714285714285715,10,0,,3111000,6366000
Rodd Point,NSW,2046,rodd-point-nsw-2046,House,5,0,0,0,1,0,,0,0
Surfside,NSW,2536,surfside-nsw-2536,House,2,0,0,0,4,0,,0,0
Surfside,NSW,2536,surfside-nsw-2536,House,3,705000,77,0,28,550,4.06,598050,828400
Surfside,NSW,2536,surfside-nsw-2536,House,4,840000,73,0,12,0,,640500,971250
Surfside,NSW,2536,surfside-nsw-2536,House,5,0,0,0,2,0,,0,0
Surfside,NSW,2536,surfside-nsw-2536,Unit,1,0,0,0,0,0,,0,0
Surfside,NSW,2536,surfside-nsw-2536,Unit,2,0,0,0,1,0,,0,0
Surfside,NSW,2536,surfside-nsw-2536,Unit,3,0,0,0,0,0,,0,0
Tarro,NSW,2322,tarro-nsw-2322,House,2,0,0,0,3,0,,0,0
Tarro,NSW,2322,tarro-nsw-2322,House,3,725000,13,0,22,620,4.45,601000,795700
Tarro,NSW,2322,tarro-nsw-2322,House,4,0,0,0,7,0,,0,0
Tarro,NSW,2322,tarro-nsw-2322,House,5,0,0,0,1,0,,0,0
Tarro,NSW,2322,tarro-nsw-2322,Unit,1,0,0,0,0,0,,0,0
Tarro,NSW,2322,tarro-nsw-2322,Unit,2,0,0,0,3,0,,0,0
Tarro,NSW,2322,tarro-nsw-2322,Unit,3,0,0,0,0,0,,0,0
Telopea,NSW,2117,telopea-nsw-2117,House,2,0,0,0,5,620,,0,0
Telopea,NSW,2117,telopea-nsw-2117,House,3,1320000,19,0.3076923076923077,21,775,3.05,1100000,2250000
Telopea,NSW,2117,telopea-nsw-2117,House,4,1880000,55,0.30434782608695654,25,965,2.67,1522500,2598500
Telopea,NSW,2117,telopea-nsw-2117,House,5,2160000,0,0.3333333333333333,15,0,,1824000,2430700
Telopea,NSW,2117,telopea-nsw-2117,Unit,1,0,0,0,3,0,,0,0
Telopea,NSW,2117,telopea-nsw-2117,Unit,2,625000,36,0,17,615,5.12,540000,684200
Telopea,NSW,2117,telopea-nsw-2117,Unit,3,970000,0,0,14,750,4.02,712700,1281000
The Entrance,NSW,2261,the-entrance-nsw-2261,House,2,0,0,0,9,550,,0,0
The Entrance,NSW,2261,the-entrance-nsw-2261,House,3,982000,60,0,19,653,3.46,727000,1424000
The Entrance,NSW,2261,the-entrance-nsw-2261,House,4,1252500,82,0,16,870,3.61,942550,2241250
The Entrance,NSW,2261,the-entrance-nsw-2261,House,5,0,0,0,2,0,,0,0
The Entrance,NSW,2261,the-entrance-nsw-2261,Unit,1,370000,113,0,22,450,6.32,265250,455000
The Entrance,NSW,2261,the-entrance-nsw-2261,Unit,2,652500,61,0,102,550,4.38,488500,1071500
The Entrance,NSW,2261,the-entrance-nsw-2261,Unit,3,1035000,58,0,19,680,3.42,712675,1575750
The Hill,NSW,2300,the-hill-nsw-2300,House,2,0,0,0,4,790,,0,0
The Hill,NSW,2300,the-hill-nsw-2300,House,3,1655000,0,0,16,925,2.91,982775,3086250
The Hill,NSW,2300,the-hill-nsw-2300,House,4,0,0,0,4,0,,0,0
The Hill,NSW,2300,the-hill-nsw-2300,House,5,0,0,0,2,0,,0,0
The Hill,NSW,2300,the-hill-nsw-2300,Unit,1,0,0,0,8,485,,0,0
The Hill,NSW,2300,the-hill-nsw-2300,Unit,2,800000,20,0,34,600,3.9,616200,1295950
The Hill,NSW,2300,the-hill-nsw-2300,Unit,3,0,0,0,4,700,,0,0
Unanderra,NSW,2526,unanderra-nsw-2526,House,2,0,0,0,6,580,,0,0
Unanderra,NSW,2526,unanderra-nsw-2526,House,3,872500,16,0,42,680,4.05,749050,1098500
Unanderra,NSW,2526,unanderra-nsw-2526,House,4,1010000,25,0,17,850,4.38,876000,1316000
Unanderra,NSW,2526,unanderra-nsw-2526,House,5,0,0,0,4,0,,0,0
Waverley,NSW,2024,waverley-nsw-2024,House,2,0,0,0,5,0,,0,0
Waverley,NSW,2024,waverley-nsw-2024,House,3,0,0,0,8,1625,,0,0
Waverley,NSW,2024,waverley-nsw-2024,House,4,4550000,0,0.6153846153846154,10,2650,3.03,2805000,8887500
Waverley,NSW,2024,waverley-nsw-2024,House,5,0,0,0,8,0,,0,0
Waverley,NSW,2024,waverley-nsw-2024,Unit,1,965000,0,0.5833333333333334,13,733,3.95,626000,1427000
Waverley,NSW,2024,waverley-nsw-2024,Unit,2,1450000,0,0.2857142857142857,15,1000,3.59,1073000,2630000
Waverley,NSW,2024,waverley-nsw-2024,Unit,3,0,0,0,2,0,,0,0
Whalan,NSW,2770,whalan-nsw-2770,House,2,0,0,0,0,485,,0,0
Whalan,NSW,2770,whalan-nsw-2770,House,3,932500,15,0,34,540,3.01,753250,1170000
Whalan,NSW,2770,whalan-nsw-2770,House,4,945000,21,0,15,610,3.36,811000,1091500
Whalan,NSW,2770,whalan-nsw-2770,House,5,0,0,0,3,0,,0,0
Appin,NSW,2560,appin-nsw-2560,House,2,0,0,0,0,505,,0,0
Appin,NSW,2560,appin-nsw-2560,House,3,0,0,0,5,0,,0,0
Appin,NSW,2560,appin-nsw-2560,House,4,1189500,29,0,33,780,3.41,939100,1500000
Appin,NSW,2560,appin-nsw-2560,House,5,0,0,0,8,0,,0,0
Balmain East,NSW,2041,balmain-east-nsw-2041,House,2,0,0,0,6,0,,0,0
Balmain East,NSW,2041,balmain-east-nsw-2041,House,3,0,0,0,6,0,,0,0
Balmain East,NSW,2041,balmain-east-nsw-2041,House,4,0,0,0,7,0,,0,0
Balmain East,NSW,2041,balmain-east-nsw-2041,House,5,0,0,0,7,0,,0,0
Balmain East,NSW,2041,balmain-east-nsw-2041,Unit,1,0,0,0,7,645,,0,0
Balmain East,NSW,2041,balmain-east-nsw-2041,Unit,2,0,0,0,9,780,,0,0
Balmain East,NSW,2041,balmain-east-nsw-2041,Unit,3,0,0,0,0,0,,0,0
Booragul,NSW,2284,booragul-nsw-2284,House,2,0,0,0,3,0,,0,0
Booragul,NSW,2284,booragul-nsw-2284,House,3,880000,14,0,17,620,3.66,717900,1017400
Booragul,NSW,2284,booragul-nsw-2284,House,4,0,0,0,7,0,,0,0
Booragul,NSW,2284,booragul-nsw-2284,House,5,0,0,0,1,0,,0,0
Catalina,NSW,2536,catalina-nsw-2536,House,2,0,0,0,5,0,,0,0
Catalina,NSW,2536,catalina-nsw-2536,House,3,687500,74,0,22,565,4.27,600203,868250
Catalina,NSW,2536,catalina-nsw-2536,House,4,782500,83,0,18,0,,637750,1152750
Catalina,NSW,2536,catalina-nsw-2536,House,5,0,0,0,4,0,,0,0
Copacabana,NSW,2251,copacabana-nsw-2251,House,2,0,0,0,1,0,,0,0
Copacabana,NSW,2251,copacabana-nsw-2251,House,3,0,0,0,9,740,,0,0
Copacabana,NSW,2251,copacabana-nsw-2251,House,4,1500000,34,0.2857142857142857,24,900,3.12,1128750,2765300
Copacabana,NSW,2251,copacabana-nsw-2251,House,5,0,0,0,9,0,,0,0
Copacabana,NSW,2251,copacabana-nsw-2251,Unit,1,0,0,0,0,0,,0,0
Copacabana,NSW,2251,copacabana-nsw-2251,Unit,2,0,0,0,3,0,,0,0
Copacabana,NSW,2251,copacabana-nsw-2251,Unit,3,0,0,0,0,0,,0,0
Dalmeny,NSW,2546,dalmeny-nsw-2546,House,2,0,0,0,4,0,,0,0
Dalmeny,NSW,2546,dalmeny-nsw-2546,House,3,832500,85,0,28,600,3.75,651685,1463650
Dalmeny,NSW,2546,dalmeny-nsw-2546,House,4,934000,50,0,14,0,,749950,1381625
Dalmeny,NSW,2546,dalmeny-nsw-2546,House,5,0,0,0,2,0,,0,0
Dalmeny,NSW,2546,dalmeny-nsw-2546,Unit,1,0,0,0,0,0,,0,0
Dalmeny,NSW,2546,dalmeny-nsw-2546,Unit,2,0,0,0,0,0,,0,0
Dalmeny,NSW,2546,dalmeny-nsw-2546,Unit,3,0,0,0,0,0,,0,0
Denistone,NSW,2114,denistone-nsw-2114,House,2,0,0,0,1,0,,0,0
Denistone,NSW,2114,denistone-nsw-2114,House,3,2250000,0,0.42857142857142855,17,0,,1804000,3300000
Denistone,NSW,2114,denistone-nsw-2114,House,4,2260000,0,0.44,18,1290,2.97,1878500,2659100
Denistone,NSW,2114,denistone-nsw-2114,House,5,2465000,0,0.25,12,0,,2136666,3100000
Erina,NSW,2250,erina-nsw-2250,House,2,0,0,0,7,0,,0,0
Erina,NSW,2250,erina-nsw-2250,House,3,1020000,20,0,23,740,3.77,804700,1363000
Erina,NSW,2250,erina-nsw-2250,House,4,1451000,33,0,20,950,3.4,1210500,1707875
Erina,NSW,2250,erina-nsw-2250,House,5,0,0,0,3,0,,0,0
Erina,NSW,2250,erina-nsw-2250,Unit,1,0,0,0,0,0,,0,0
Erina,NSW,2250,erina-nsw-2250,Unit,2,635000,62,0,20,0,,189500,805200
Erina,NSW,2250,erina-nsw-2250,Unit,3,0,0,0,1,0,,0,0
Erskine Park,NSW,2759,erskine-park-nsw-2759,House,2,0,0,0,1,0,,0,0
Erskine Park,NSW,2759,erskine-park-nsw-2759,House,3,1205500,13,0,16,673,2.9,1048750,1335750
Erskine Park,NSW,2759,erskine-park-nsw-2759,House,4,1362500,18,0,20,800,3.05,1142500,1522000
Erskine Park,NSW,2759,erskine-park-nsw-2759,House,5,0,0,0,4,0,,0,0
Erskine Park,NSW,2759,erskine-park-nsw-2759,Unit,1,0,0,0,0,0,,0,0
Erskine Park,NSW,2759,erskine-park-nsw-2759,Unit,2,0,0,0,0,520,,0,0
Erskine Park,NSW,2759,erskine-park-nsw-2759,Unit,3,0,0,0,2,0,,0,0
Fingal Bay,NSW,2315,fingal-bay-nsw-2315,House,2,0,0,0,3,0,,0,0
Fingal Bay,NSW,2315,fingal-bay-nsw-2315,House,3,1000000,0,0.5882352941176471,20,645,3.35,827000,1708000
Fingal Bay,NSW,2315,fingal-bay-nsw-2315,House,4,0,0,0,5,0,,0,0
Fingal Bay,NSW,2315,fingal-bay-nsw-2315,House,5,0,0,0,3,0,,0,0
Fingal Bay,NSW,2315,fingal-bay-nsw-2315,Unit,1,0,0,0,0,0,,0,0
Fingal Bay,NSW,2315,fingal-bay-nsw-2315,Unit,2,0,0,0,3,0,,0,0
Fingal Bay,NSW,2315,fingal-bay-nsw-2315,Unit,3,0,0,0,1,0,,0,0
Jewells,NSW,2280,jewells-nsw-2280,House,2,0,0,0,1,0,,0,0
Jewells,NSW,2280,jewells-nsw-2280,House,3,990500,15,0,20,765,4.02,797000,1085900
Jewells,NSW,2280,jewells-nsw-2280,House,4,1180000,13,0,17,0,,1009000,1379000
Jewells,NSW,2280,jewells-nsw-2280,House,5,0,0,0,4,0,,0,0
Korora,NSW,2450,korora-nsw-2450,House,2,0,0,0,4,0,,0,0
Korora,NSW,2450,korora-nsw-2450,House,3,995000,43,0,15,745,3.89,720300,1160000
Korora,NSW,2450,korora-nsw-2450,House,4,1165000,90,0,23,820,3.66,917650,1526000
Korora,NSW,2450,korora-nsw-2450,House,5,0,0,0,5,0,,0,0
Korora,NSW,2450,korora-nsw-2450,Unit,1,0,0,0,0,380,,0,0
Korora,NSW,2450,korora-nsw-2450,Unit,2,0,0,0,5,510,,0,0
Korora,NSW,2450,korora-nsw-2450,Unit,3,0,0,0,2,0,,0,0
Lethbridge Park,NSW,2770,lethbridge-park-nsw-2770,House,2,0,0,0,4,450,,0,0
Lethbridge Park,NSW,2770,lethbridge-park-nsw-2770,House,3,895000,16,0.7,26,530,3.08,731250,1179375
Lethbridge Park,NSW,2770,lethbridge-park-nsw-2770,House,4,905300,0,0,13,600,3.45,843000,1064000
Lethbridge Park,NSW,2770,lethbridge-park-nsw-2770,House,5,0,0,0,8,0,,0,0
Lethbridge Park,NSW,2770,lethbridge-park-nsw-2770,Unit,1,0,0,0,0,0,,0,0
Lethbridge Park,NSW,2770,lethbridge-park-nsw-2770,Unit,2,0,0,0,0,450,,0,0
Lethbridge Park,NSW,2770,lethbridge-park-nsw-2770,Unit,3,0,0,0,0,0,,0,0
McGraths Hill,NSW,2756,mcgraths-hill-nsw-2756,House,2,0,0,0,1,0,,0,0
McGraths Hill,NSW,2756,mcgraths-hill-nsw-2756,House,3,1032500,20,0,22,750,3.78,865850,1247500
McGraths Hill,NSW,2756,mcgraths-hill-nsw-2756,House,4,1230000,32,0,21,850,3.59,980000,1550000
McGraths Hill,NSW,2756,mcgraths-hill-nsw-2756,House,5,0,0,0,8,0,,0,0
Strathfield South,NSW,2136,strathfield-south-nsw-2136,House,2,0,0,0,7,713,,0,0
Strathfield South,NSW,2136,strathfield-south-nsw-2136,House,3,1675000,51,0.7058823529411765,23,913,2.83,1273400,2440500
Strathfield South,NSW,2136,strathfield-south-nsw-2136,House,4,2630000,0,0.4166666666666667,11,0,,2170000,3625000
Strathfield South,NSW,2136,strathfield-south-nsw-2136,House,5,0,0,0,4,0,,0,0
Strathfield South,NSW,2136,strathfield-south-nsw-2136,Unit,1,0,0,0,5,545,,0,0
Strathfield South,NSW,2136,strathfield-south-nsw-2136,Unit,2,685000,47,0,32,670,5.09,559850,1042500
Strathfield South,NSW,2136,strathfield-south-nsw-2136,Unit,3,0,0,0,3,810,,0,0
Tascott,NSW,2250,tascott-nsw-2250,House,2,0,0,0,0,0,,0,0
Tascott,NSW,2250,tascott-nsw-2250,House,3,955000,23,0,18,758,4.13,872750,1225250
Tascott,NSW,2250,tascott-nsw-2250,House,4,0,0,0,9,0,,0,0
Tascott,NSW,2250,tascott-nsw-2250,House,5,0,0,0,6,0,,0,0
Tascott,NSW,2250,tascott-nsw-2250,Unit,1,0,0,0,0,0,,0,0
Tascott,NSW,2250,tascott-nsw-2250,Unit,2,0,0,0,1,0,,0,0
